"date","time","size","r_version","r_arch","r_os","package","version","country","ip_id"
"2015-01-01","03:01:37",7656,"3.1.0","i386","mingw32","doSNOW","1.0.12","US",278
"2015-01-01","03:01:24",21166,NA,NA,NA,"sensitivity","1.0","FR",17
"2015-01-01","03:01:33",14059,"3.1.0","i386","mingw32","summarytools","0.2","JP",591
"2015-01-01","03:01:16",9564,NA,NA,NA,"cmaes","1.0-9","FR",58
"2015-01-01","03:01:17",2704439,"3.1.0","i386","mingw32","RCurl","1.95-4.5","US",479
"2015-01-01","03:01:20",1286581,"3.1.0","i386","mingw32","rmarkdown","0.4.2","US",479
"2015-01-01","03:01:25",1329246,"3.1.0","i386","mingw32","shiny","0.10.2.2","US",479
"2015-01-01","03:01:37",23259,"3.1.2","i386","mingw32","snow","0.3-13","US",278
"2015-01-01","03:02:27",14621,NA,NA,NA,"aster","0.6-2","FR",39
"2015-01-01","03:02:17",662595,"3.1.2","x86_64","linux-gnu","xts","0.9-7","US",653
"2015-01-01","03:02:17",759418,"3.0.3","x86_64","mingw32","rJava","0.9-6","US",654
"2015-01-01","03:02:31",9485622,"3.0.2","x86_64","linux-gnu","xlsxjars","0.6.1","US",654
"2015-01-01","03:02:32",401088,"3.1.2","x86_64","linux-gnu","xlsx","0.5.7","US",654
"2015-01-01","03:02:10",36168,"3.1.2","x86_64","linux-gnu","manipulate","1.0.1","CN",167
"2015-01-01","03:02:45",122562,"3.1.2","x86_64","mingw32","gtools","3.4.1","US",655
"2015-01-01","03:02:45",829107,"3.0.2","x86_64","linux-gnu","gdata","2.13.3","US",655
"2015-01-01","03:02:46",77531,"3.1.2","x86_64","linux-gnu","gmodels","2.15.4.1","US",655
"2015-01-01","03:02:38",662597,"3.1.2","x86_64","linux-gnu","xts","0.9-7","US",653
"2015-01-01","03:02:15",512,NA,NA,NA,"spt","1.13-8-8","CN",463
"2015-01-01","03:02:16",514,NA,NA,NA,"sptm","14.10-11","CN",463
"2015-01-01","03:02:33",437388,NA,NA,NA,"sptm","14.10-11","CN",463
"2015-01-01","03:02:35",514,NA,NA,NA,"spuRs","2.0.0","CN",463
"2015-01-01","03:02:42",213955,NA,NA,NA,"spuRs","2.0.0","CN",463
"2015-01-01","03:02:47",513,NA,NA,NA,"sqldf","0.4-10","CN",463
"2015-01-01","03:02:49",72183,NA,NA,NA,"sqldf","0.4-10","CN",463
"2015-01-01","03:02:53",512,NA,NA,NA,"sqliter","0.1.0","CN",463
"2015-01-01","03:02:24",14622,NA,NA,NA,"ddepn","2.2","FR",17
"2015-01-01","03:02:54",19960,NA,NA,NA,"sqliter","0.1.0","CN",463
"2015-01-01","03:02:55",512,NA,NA,NA,"sqlshare","1.0.3","CN",463
"2015-01-01","03:02:55",514,NA,NA,NA,"sqlutils","1.2","CN",463
"2015-01-01","03:03:12",434193,NA,NA,NA,"sqlutils","1.2","CN",463
"2015-01-01","03:03:17",514,NA,NA,NA,"squash","1.0.6","CN",463
"2015-01-01","03:03:18",512,NA,NA,NA,"srd","1.0","CN",463
"2015-01-01","03:03:19",65284,NA,NA,NA,"srd","1.0","CN",463
"2015-01-01","03:03:23",516,NA,NA,NA,"ss3sim","0.8.2","CN",463
"2015-01-01","03:03:35",14621,NA,NA,NA,"EMMIXuskew","0.11-5","FR",38
"2015-01-01","03:03:16",4001047,"3.1.1","x86_64","mingw32","gcookbook","1.0","CN",592
"2015-01-01","03:03:59",759421,"3.1.2","x86_64","darwin10.8.0","rJava","0.9-6","US",654
"2015-01-01","03:04:18",23259,"3.1.1","x86_64","mingw32","snow","0.3-13","US",221
"2015-01-01","03:04:14",391897,"3.1.1","x86_64","mingw32","doRNG","1.6","JP",656
"2015-01-01","03:03:42",26169,NA,NA,NA,"KernSmooth","2.22-15","FR",42
"2015-01-01","03:04:19",14621,NA,NA,NA,"geiger","0.2-5","FR",3
"2015-01-01","03:04:27",588485,"3.1.2","i386","mingw32","roxygen2","4.1.0","US",479
"2015-01-01","03:04:33",2064085,"3.1.1","x86_64","mingw32","maps","2.3-9","GT",657
"2015-01-01","03:04:32",384166,"3.1.1","x86_64","mingw32","colorspace","1.2-4","US",89
"2015-01-01","03:04:32",27200,"3.1.2","x86_64","mingw32","RColorBrewer","1.1-2","US",89
"2015-01-01","03:04:33",148214,"3.0.2","x86_64","linux-gnu","dichromat","2.0-0","US",89
"2015-01-01","03:04:33",126157,"3.1.2","x86_64","mingw32","munsell","0.4.2","US",89
"2015-01-01","03:04:33",41396,"3.1.2","x86_64","mingw32","labeling","0.3","US",89
"2015-01-01","03:04:34",549409,"3.0.2","x86_64","mingw32","minqa","1.2.4","US",89
"2015-01-01","03:04:35",1104040,"3.1.2","x86_64","mingw32","nloptr","1.0.4","US",89
"2015-01-01","03:04:37",2125676,"3.1.2","i386","mingw32","RcppEigen","0.3.2.3.0","US",89
"2015-01-01","03:04:42",68610,"3.1.2","i386","mingw32","profileModel","0.5-9","US",89
"2015-01-01","03:04:42",150230,"3.1.2","x86_64","mingw32","digest","0.6.7","US",89
"2015-01-01","03:04:43",64521,"3.1.2","i386","mingw32","gtable","0.1.2","US",89
"2015-01-01","03:04:43",152316,"3.1.2","x86_64","mingw32","scales","0.2.4","US",89
"2015-01-01","03:04:44",459039,"3.1.2","x86_64","mingw32","proto","0.3-10","US",89
"2015-01-01","03:04:44",316186,"3.1.2","x86_64","mingw32","iterators","1.0.7","US",89
"2015-01-01","03:04:55",27200,"3.1.2","x86_64","mingw32","RColorBrewer","1.1-2","US",658
"2015-01-01","03:04:56",161144,"3.1.2","x86_64","mingw32","Formula","1.1-2","US",658
"2015-01-01","03:04:34",223287,"3.1.2","x86_64","darwin10.8.0","mvtnorm","1.0-2","CN",470
"2015-01-01","03:04:34",142738,"3.1.2","x86_64","mingw32","modeltools","0.2-21","CN",470
"2015-01-01","03:04:36",784566,"3.1.2","i386","mingw32","strucchange","1.5-0","CN",470
"2015-01-01","03:04:38",1074595,"3.1.2","i386","mingw32","coin","1.0-24","CN",470
"2015-01-01","03:04:39",879103,"3.1.2","i386","mingw32","zoo","1.7-11","CN",470
"2015-01-01","03:04:44",498944,"3.1.2","i386","mingw32","sandwich","2.3-2","CN",470
"2015-01-01","03:04:46",706009,"3.1.2","i386","mingw32","party","1.0-19","CN",470
"2015-01-01","03:03:57",14621,NA,NA,NA,"Statomica","1.0","FR",17
"2015-01-01","03:04:45",2351966,"3.0.0","x86_64","mingw32","ggplot2","1.0.0","BR",489
"2015-01-01","03:04:47",4080709,"3.0.0","x86_64","mingw32","lme4","1.1-7","US",89
"2015-01-01","03:04:49",101947,"3.0.0","x86_64","mingw32","brglm","0.5-9","US",89
"2015-01-01","03:04:50",2674723,"3.1.2","x86_64","mingw32","ggplot2","1.0.0","US",89
"2015-01-01","03:04:52",1377032,"3.1.2","x86_64","mingw32","car","2.0-22","US",89
"2015-01-01","03:04:52",389438,"3.1.2","x86_64","mingw32","foreach","1.4.2","US",89
"2015-01-01","03:04:54",497946,"3.1.2","x86_64","mingw32","BradleyTerry2","1.0-5","US",89
"2015-01-01","03:04:56",3830323,"3.1.2","x86_64","mingw32","caret","6.0-37","US",89
"2015-01-01","03:04:18",7655,"3.1.2","x86_64","mingw32","doSNOW","1.0.12","US",221
"2015-01-01","03:04:44",40608,"3.1.2","x86_64","mingw32","scales","0.2.4","BR",489
"2015-01-01","03:04:25",14621,NA,NA,NA,"boot","1.2-29","FR",3
"2015-01-01","03:05:09",107646,"3.1.2","x86_64","mingw32","ridge","2.1-3","CN",419
"2015-01-01","03:04:36",100546,"3.1.2","x86_64","mingw32","minpack.lm","1.1-8","NP",659
"2015-01-01","03:05:48",360256,"3.1.2","x86_64","mingw32","foreach","1.4.2","US",145
"2015-01-01","03:05:03",2063044,"3.1.2","x86_64","mingw32","latticeExtra","0.6-26","US",658
"2015-01-01","03:05:04",69768,"3.1.2","x86_64","mingw32","acepack","1.3-3.3","US",658
"2015-01-01","03:05:07",803825,"3.1.2","x86_64","mingw32","SparseM","1.05","US",658
"2015-01-01","03:05:08",253389,"3.1.2","x86_64","mingw32","HistData","0.7-5","US",658
"2015-01-01","03:05:14",1567927,"3.1.2","x86_64","mingw32","Hmisc","3.14-6","US",658
"2015-01-01","03:05:22",2031669,"3.1.2","x86_64","mingw32","quantreg","5.05","US",658
"2015-01-01","03:05:30",2074961,"3.1.2","x86_64","mingw32","UsingR","2.0-2","US",658
"2015-01-01","03:06:07",568032,"3.1.2","x86_64","mingw32","rJava","0.9-6","US",145
"2015-01-01","03:06:03",393750,"3.1.2","x86_64","mingw32","plyr","1.8.1","US",145
"2015-01-01","03:06:20",6922,"3.1.2","x86_64","mingw32","base64enc","0.1-2","US",145
"2015-01-01","03:05:58",2312064,NA,NA,NA,"ss3sim","0.8.2","CN",463
"2015-01-01","03:06:01",512,NA,NA,NA,"ssanv","1.0-2","CN",463
"2015-01-01","03:06:02",512,NA,NA,NA,"ssd","0.3","CN",463
"2015-01-01","03:06:02",514,NA,NA,NA,"sse","0.5-1","CN",463
"2015-01-01","03:06:12",272201,NA,NA,NA,"sse","0.5-1","CN",463
"2015-01-01","03:06:16",512,NA,NA,NA,"ssfit","1.1","CN",463
"2015-01-01","03:06:17",15703,NA,NA,NA,"ssfit","1.1","CN",463
"2015-01-01","03:06:18",514,NA,NA,NA,"ssmrob","0.4","CN",463
"2015-01-01","03:05:59",99422,"3.1.2","i386","mingw32","rjson","0.2.15","US",145
"2015-01-01","03:06:20",20970,"3.1.2","i386","mingw32","lazyeval","0.1.9","US",660
"2015-01-01","03:06:28",11394,"3.1.2","i386","mingw32","Kendall","2.2","US",660
"2015-01-01","03:05:48",289970,"3.1.2","i386","mingw32","iterators","1.0.7","US",145
"2015-01-01","03:06:12",36164,"3.1.2","i386","mingw32","manipulate","1.0.1","CN",532
"2015-01-01","03:06:18",1886552,"3.1.2","i386","mingw32","mgcv","1.8-4","CN",532
"2015-01-01","03:05:49",7652,"3.1.2","i386","mingw32","doSNOW","1.0.12","US",145
"2015-01-01","03:05:56",30622,"3.1.2","x86_64","mingw32","DBI","0.3.1","US",145
"2015-01-01","03:06:30",829015,"3.1.2","x86_64","mingw32","RODBC","1.3-10","US",540
"2015-01-01","03:06:32",72183,"3.1.2","x86_64","mingw32","sqldf","0.4-10","US",540
"2015-01-01","03:06:03",2170103,"3.1.2","x86_64","mingw32","Rcpp","0.11.3","US",145
"2015-01-01","03:06:29",10702,"3.1.2","x86_64","mingw32","assertthat","0.1","US",660
"2015-01-01","03:05:49",23256,"3.1.2","i386","mingw32","snow","0.3-13","US",145
"2015-01-01","03:05:39",14622,NA,NA,NA,"lasso2","1.2-10","FR",3
"2015-01-01","03:06:37",14621,NA,NA,NA,"RGtk2DfEdit","0.5.3.1","FR",16
"2015-01-01","03:06:37",776698,"3.1.2","i386","mingw32","hexbin","1.27.0","US",661
"2015-01-01","03:05:53",1636594,"3.1.2","i386","mingw32","quantreg","5.05","US",145
"2015-01-01","03:06:16",36165,NA,NA,NA,"manipulate","1.0.1","CN",662
"2015-01-01","03:06:26",7184309,"3.1.2","i386","mingw32","BH","1.55.0-1","US",660
"2015-01-01","03:06:17",30624,"3.1.2","i386","mingw32","DBI","0.3.1","US",145
"2015-01-01","03:06:25",289972,"3.1.2","i386","mingw32","iterators","1.0.7","US",145
"2015-01-01","03:05:52",598480,"3.1.2","i386","mingw32","SparseM","1.05","US",145
"2015-01-01","03:06:29",17257,"3.1.2","i386","mingw32","highr","0.4","US",660
"2015-01-01","03:06:17",165879,"3.1.2","i386","mingw32","RMySQL","0.9-3","US",145
"2015-01-01","03:05:56",477869,"3.1.2","i386","mingw32","RPostgreSQL","0.4","US",145
"2015-01-01","03:06:26",360258,"3.1.2","i386","mingw32","foreach","1.4.2","US",145
"2015-01-01","03:06:54",36122,"3.1.2","i386","mingw32","manipulate","1.0.1","US",428
"2015-01-01","03:06:31",39241,NA,NA,NA,"evaluate","0.5.5","TH",567
"2015-01-01","03:06:43",1304582,"3.1.2","i386","mingw32","data.table","1.9.4","US",540
"2015-01-01","03:06:59",401091,"3.1.2","i386","mingw32","xlsx","0.5.7","US",540
"2015-01-01","03:06:41",36164,"3.1.2","i386","mingw32","manipulate","1.0.1","KR",663
"2015-01-01","03:06:14",14395,"3.1.2","i386","mingw32","RJDBC","0.2-5","US",145
"2015-01-01","03:06:31",801681,"3.1.2","i386","mingw32","knitr","1.8","US",660
"2015-01-01","03:06:21",30624,"3.1.0","x86_64","mingw32","DBI","0.3.1","US",660
"2015-01-01","03:06:30",175756,NA,NA,NA,"ssmrob","0.4","CN",463
"2015-01-01","03:06:34",514,NA,NA,NA,"sspline","0.1-6","CN",463
"2015-01-01","03:06:34",514,NA,NA,NA,"sss","0.0-11","CN",463
"2015-01-01","03:06:37",127816,NA,NA,NA,"sss","0.0-11","CN",463
"2015-01-01","03:06:41",512,NA,NA,NA,"ssvd","1.0","CN",463
"2015-01-01","03:06:41",514,NA,NA,NA,"ssym","1.5.1","CN",463
"2015-01-01","03:06:42",514,NA,NA,NA,"st","1.2.3","CN",463
"2015-01-01","03:07:04",565443,NA,NA,NA,"st","1.2.3","CN",463
"2015-01-01","03:06:10",2347294,"3.0.1","x86_64","linux-gnu","VIF","1.0","US",145
"2015-01-01","03:06:13",30624,"3.1.1","x86_64","mingw32","DBI","0.3.1","US",145
"2015-01-01","03:06:20",201022,"3.1.1","x86_64","mingw32","magrittr","1.5","US",660
"2015-01-01","03:06:30",7794,"3.1.1","x86_64","mingw32","zyp","0.10-1","US",660
"2015-01-01","03:06:20",7882,"3.1.1","x86_64","mingw32","sendmailR","1.2-1","US",145
"2015-01-01","03:06:30",14621,NA,NA,NA,"boot","1.3-1","FR",8
"2015-01-01","03:06:22",30624,"3.1.2","x86_64","mingw32","DBI","0.3.1","US",145
"2015-01-01","03:07:14",829101,"3.1.2","x86_64","mingw32","gdata","2.13.3","US",654
"2015-01-01","03:07:02",456353,"3.1.2","i386","mingw32","bit64","0.9-4","US",540
"2015-01-01","03:06:14",568033,"3.1.2","i386","mingw32","rJava","0.9-6","US",145
"2015-01-01","03:06:28",28781,"3.1.2","x86_64","mingw32","formatR","1.0","US",660
"2015-01-01","03:06:29",78415,"3.0.3","x86_64","darwin10.8.0","markdown","0.7.4","US",660
"2015-01-01","03:06:24",52298,"3.0.3","x86_64","darwin10.8.0","quadprog","1.5-5","VN",331
"2015-01-01","03:06:25",321085,"3.1.2","i386","mingw32","tseries","0.10-32","VN",331
"2015-01-01","03:06:46",1496734,"3.1.2","i386","mingw32","sp","1.0-16","VN",331
"2015-01-01","03:06:49",2552688,"3.1.2","x86_64","mingw32","raster","2.3-12","VN",331
"2015-01-01","03:06:52",528973,"3.0.3","x86_64","darwin10.8.0","rts","1.0-3","VN",331
"2015-01-01","03:06:01",71764,"3.0.3","x86_64","darwin10.8.0","JavaGD","0.6-1","AR",664
"2015-01-01","03:06:03",444827,"3.1.2","i386","mingw32","iplots","1.1-7","AR",664
"2015-01-01","03:06:05",96080,"3.1.2","i386","mingw32","irr","0.84","AR",664
"2015-01-01","03:06:07",1127089,"3.1.2","i386","mingw32","JGR","1.7-16","AR",664
"2015-01-01","03:06:19",3910257,"3.1.2","i386","mingw32","Deducer","0.7-7","AR",664
"2015-01-01","03:06:21",28503,"3.1.2","x86_64","mingw32","DeducerExtras","1.7","AR",664
"2015-01-01","03:06:30",644005,"3.1.1","x86_64","mingw32","dplyr","0.3.0.2","US",660
"2015-01-01","03:06:16",14621,NA,NA,NA,"RcppArmadillo","0.2.26","FR",3
"2015-01-01","03:07:44",26206,NA,NA,NA,"HSAUR2","1.1-8","FR",3
"2015-01-01","03:07:03",350557,NA,NA,NA,"RArcInfo","0.4-5","FR",17
"2015-01-01","03:07:08",514,NA,NA,NA,"stab","0.1.9","CN",463
"2015-01-01","03:08:00",7886,"3.1.2","i386","mingw32","sendmailR","1.2-1","US",151
"2015-01-01","03:08:15",25418,"3.0.3","i386","mingw32","RColorBrewer","1.0-5","US",621
"2015-01-01","03:08:06",1211846,"3.1.2","i386","mingw32","RSQLite","1.0.0","US",540
"2015-01-01","03:07:06",14621,NA,NA,NA,"PivotalR","0.1.16.2","FR",38
"2015-01-01","03:08:03",360260,"3.1.2","i386","mingw32","foreach","1.4.2","US",151
"2015-01-01","03:07:51",7656,"3.1.2","i386","mingw32","doSNOW","1.0.12","US",151
"2015-01-01","03:08:19",4571705,"3.1.2","i386","mingw32","survival","2.37-7","US",621
"2015-01-01","03:08:21",2062994,"3.1.2","i386","mingw32","latticeExtra","0.6-26","US",621
"2015-01-01","03:08:22",1559662,"3.1.2","i386","mingw32","Hmisc","3.14-3","US",621
"2015-01-01","03:07:56",879125,"3.1.2","i386","mingw32","RCurl","1.95-4.5","US",151
"2015-01-01","03:07:47",819759,"3.1.2","i386","mingw32","zoo","1.7-11","US",151
"2015-01-01","03:08:03",119684,NA,NA,NA,"stab","0.1.9","CN",463
"2015-01-01","03:08:05",512,NA,NA,NA,"stabledist","0.6-6","CN",463
"2015-01-01","03:08:06",41588,NA,NA,NA,"stabledist","0.6-6","CN",463
"2015-01-01","03:08:16",513,NA,NA,NA,"stabs","0.5-0","CN",463
"2015-01-01","03:08:17",69781,NA,NA,NA,"stabs","0.5-0","CN",463
"2015-01-01","03:08:22",514,NA,NA,NA,"stacomirtools","0.3","CN",463
"2015-01-01","03:08:23",512,NA,NA,NA,"stam","0.0-1","CN",463
"2015-01-01","03:08:24",31935,NA,NA,NA,"stam","0.0-1","CN",463
"2015-01-01","03:08:25",514,NA,NA,NA,"stargazer","5.1","CN",463
"2015-01-01","03:08:25",512,NA,NA,NA,"startupmsg","0.9","CN",463
"2015-01-01","03:08:26",513,NA,NA,NA,"stashR","0.3-5","CN",463
"2015-01-01","03:08:26",514,NA,NA,NA,"statar","0.1.2","CN",463
"2015-01-01","03:08:40",367838,NA,NA,NA,"statar","0.1.2","CN",463
"2015-01-01","03:08:40",45489,"3.1.2","i386","mingw32","assertthat","0.1","US",540
"2015-01-01","03:08:40",123778,"3.1.2","i386","mingw32","R6","2.0.1","US",540
"2015-01-01","03:08:40",152550,"3.1.2","i386","mingw32","magrittr","1.5","US",540
"2015-01-01","03:08:40",63337,"3.1.2","i386","mingw32","lazyeval","0.1.9","US",540
"2015-01-01","03:08:42",11482638,"3.1.2","i386","mingw32","BH","1.55.0-1","US",540
"2015-01-01","03:08:42",2336867,"3.1.2","i386","mingw32","dplyr","0.3.0.2","US",540
"2015-01-01","03:06:35",4290400,"3.1.2","i386","mingw32","XML","3.98-1.1","ES",665
"2015-01-01","03:08:06",1636598,"3.1.2","i386","mingw32","quantreg","5.05","US",151
"2015-01-01","03:07:43",7723,NA,NA,NA,"ROracleUI","1.3-2","FR",42
"2015-01-01","03:08:53",14621,NA,NA,NA,"fanplot","2.1","FR",17
"2015-01-01","03:08:09",393754,"3.1.2","i386","mingw32","plyr","1.8.1","US",151
"2015-01-01","03:09:04",14621,NA,NA,NA,"party","0.8-8","FR",8
"2015-01-01","03:09:22",271756,"3.1.1","x86_64","mingw32","devtools","1.6.1","JP",666
"2015-01-01","03:09:21",22327,"3.1.1","x86_64","mingw32","rstudioapi","0.2","JP",666
"2015-01-01","03:08:45",513,NA,NA,NA,"statcheck","1.0.0","CN",463
"2015-01-01","03:08:47",73439,NA,NA,NA,"statcheck","1.0.0","CN",463
"2015-01-01","03:08:50",512,NA,NA,NA,"statebins","1.0","CN",463
"2015-01-01","03:08:50",25986,NA,NA,NA,"statebins","1.0","CN",463
"2015-01-01","03:08:52",512,NA,NA,NA,"statfi","0.9.8","CN",463
"2015-01-01","03:08:52",58176,NA,NA,NA,"statfi","0.9.8","CN",463
"2015-01-01","03:08:54",514,NA,NA,NA,"statmod","1.4.20","CN",463
"2015-01-01","03:09:01",158293,NA,NA,NA,"statmod","1.4.20","CN",463
"2015-01-01","03:09:12",96408,"3.1.1","x86_64","mingw32","gclus","1.3.1","CN",532
"2015-01-01","03:09:29",1377036,"3.1.2","i386","mingw32","car","2.0-22","CN",419
"2015-01-01","03:28:38",2975489,"3.1.2","i386","mingw32","plotKML","0.4-8","BT",579
"2015-01-01","03:26:46",181569,"3.1.2","i386","mingw32","caTools","1.17.1","CN",623
"2015-01-01","03:28:19",467455,"3.1.2","i386","mingw32","KoNLP","0.76.9","KR",254
"2015-01-01","03:28:24",2674723,"3.1.2","i386","mingw32","ggplot2","1.0.0","KR",254
"2015-01-01","03:28:32",467275,"3.1.2","i386","mingw32","wordcloud","2.5","KR",254
"2015-01-01","03:28:22",79200,"3.1.2","i386","mingw32","Rcpp","0.11.3","CN",667
"2015-01-01","03:28:23",78285,"3.1.2","x86_64","darwin13.4.0","plyr","1.8.1","CN",667
"2015-01-01","03:28:56",111125,"3.1.2","i386","mingw32","R6","2.0.1","US",668
"2015-01-01","03:28:57",167282,"3.1.1","i386","mingw32","yaml","2.1.13","US",668
"2015-01-01","03:28:56",895442,"3.1.1","i386","mingw32","jsonlite","0.9.14","US",668
"2015-01-01","03:28:56",73455,"3.1.0","x86_64","linux-gnu","stringr","0.6.2","US",668
"2015-01-01","03:28:56",240388,"3.1.2","x86_64","darwin13.4.0","testthat","0.9.1","US",668
"2015-01-01","03:28:20",14621,NA,NA,NA,"DiceDesign","1.5","FR",8
"2015-01-01","03:29:08",978554,"3.1.2","i386","mingw32","googleVis","0.5.7","US",669
"2015-01-01","03:28:56",23720,"3.1.0","x86_64","mingw32","bitops","1.0-6","US",668
"2015-01-01","03:28:58",120719,"3.1.0","x86_64","mingw32","swirl","2.2.16","US",668
"2015-01-01","03:29:08",162945,"3.1.2","i386","mingw32","diptest","0.75-6","CN",577
"2015-01-01","03:28:57",368944,"3.1.2","i386","mingw32","httr","0.6.0","US",668
